PERMNO,first_ymm,last_ymm,n_months,fulllife_nominal,fulllife_real
10062,198602,199908,163,-0.9825609962196722,-0.9885618503032679
10063,198602,199306,89,-0.7864521728165159,-0.837916607622508
10064,198602,199702,133,2.781431026034893,1.5967721832921349
10066,198308,202512,509,-0.9999471937209811,-0.9999837207771729
10067,198602,198702,13,0.3855410762154179,0.36071059097858227
10068,198602,198610,9,-0.36585240222577153,-0.36987691100584397
10069,198602,198612,11,-0.4799999822150804,-0.484235276477582
10070,198602,199010,57,-0.9509804608579323,-0.9597562435208195
10071,198602,199708,139,7.853346406189123,5.034370436059259
10072,198602,199209,80,-0.8787877327599842,-0.9059811430325142
10073,192512,193806,151,-0.7168036159288873,-0.638472701185814
10074,198201,199602,170,1.1295812932624463,0.292321766085669
10075,198603,199906,160,7.861603952719758,4.827757593455301
10076,198603,199005,51,-0.953470795170793,-0.9606374451406167
10077,198604,199312,93,-0.9964587296186486,-0.9973574059156993
10078,198603,200912,286,8.481151554871719,3.7987713068709636
10079,198603,199502,108,-0.46218645995643787,-0.6104504975032384
10080,198603,200310,212,-0.9036145694407649,-0.9430544456209492
10081,192512,193105,66,-0.9677507970855554,-0.9620597612771241
10082,198303,199508,150,1.1997205502822577,0.4084541652886419
10083,198603,199308,90,-0.9938995160815869,-0.9953951457715293
10084,198603,199402,96,-0.9276293210277433,-0.9460796509088776
10085,198603,200603,241,58.54440151631982,31.573589017686466
10086,198603,199406,100,2.5661185324676734,1.6336267270183549
10087,198603,200009,175,-0.02369611740824511,-0.3856648568377724
10088,198603,198804,26,-0.8780487993172839,-0.8861719365104964
10089,198603,200502,228,-0.9899212808639271,-0.994256496342165
10090,198603,199507,113,-0.8728331469143731,-0.9088568062802687
10091,198603,198901,35,1.4385932245342739,1.2009763785433196
10092,198603,201005,291,-0.628234505831952,-0.8137577184108039
10093,198603,199004,50,-0.9732079083270185,-0.977281802793973
10094,198603,199711,141,6.107157248163352,3.809983202626965
10095,198603,199411,105,0.16532339923542963,-0.14916601512069197
10096,198603,199002,48,0.1938647546410545,0.01944857564271299
10097,198603,199603,121,-0.43737528950483207,-0.6050425121572137
10098,198603,198903,37,-0.4148472967575437,-0.47704668467374906
10099,198603,198706,16,-0.33876882065859776,-0.36323728720691384
10100,198603,201302,324,-0.7287385173678786,-0.8722944787277601
10101,198603,198806,28,0.6336657593276689,0.5132175211399506
10102,192512,197804,629,80.35687384157437,21.917429251147723
10103,197703,198911,153,2.0000162013021314,0.4082681294436544
10104,198603,202512,478,3817.5635561435456,1286.9612554897944
10105,198603,198707,17,0.650000352544335,0.584754292909452
10106,198603,199412,106,3.0468400139686205,1.9547068371861775
10107,198603,202512,478,8125.1372041529685,2739.860462805333
10108,198603,200507,233,22.926811809477694,12.383830761391556
10109,198603,199007,53,2.3148172603651176,1.7784472895545056
10110,192512,193101,62,-0.9519046858631919,-0.945552474562104
10111,197212,197302,3,-0.3999992312811468,-0.4069922472335812
10112,198603,198805,27,-0.8999997345080651,-0.9069784764402683
10114,198806,200407,194,-0.9804082288787406,-0.9878456541354383
10115,198603,198805,27,0.11830135666170316,0.04025819815424755
10116,198603,201701,371,-0.9906680113688263,-0.9957997423915134
10117,198603,198709,19,-0.4929567693292132,-0.5180884772842002
10118,198603,198810,32,-0.04444641564104934,-0.13109811339073843
10119,198603,200708,258,1.6030718316921502,0.3685221318131421
10120,198603,199804,146,9.268222441172073,5.906564386585283
10121,198603,199112,70,2.881383865029015,2.0763977987503344
10122,198603,200209,199,10.430760661248689,5.902663758422554
10123,198804,200205,170,6.414849945396604,3.8043938745200485
10124,198603,198711,21,-0.7142857738234791,-0.729388518881337
10125,198603,199108,66,-0.9886363126315106,-0.9909073863149642
10126,198603,200006,172,4.23037015960487,2.3160061394710714
10127,198603,200203,193,-0.24201115019922667,-0.5366432814137333
10128,198603,200101,179,-0.8815736116268067,-0.9260765034312392
10129,192512,192703,16,0.35457909246511593,0.4093886511197735
10130,198603,199906,160,9.39875957982716,5.83865476579488
10131,198603,199108,66,-0.9279763526390075,-0.9423705369212556
10132,198603,198910,44,-0.9303278968063334,-0.9393697382239828
10133,198603,199009,55,-0.979973304402758,-0.9835047639127464
10134,198604,198810,31,0.663795417834012,0.5059978490876924
10135,198604,198901,34,-0.9723639544519569,-0.9751709186157961
10136,198604,199602,119,1.9293051359307505,1.0575106442173374
10137,192512,201101,1022,528.4898386814742,42.27802770948796
10138,198604,202512,477,321.8189600672862,107.38533965117172
10139,198806,198908,15,-0.8958334227277482,-0.9017690784150114
10140,198604,199806,147,0.3060772997444993,-0.12821343428097148
10141,198604,199606,123,-0.8185556652524341,-0.874019504655168
10142,198604,200003,168,2.249994082984807,1.065416800401561
10143,198604,201005,290,5.750565204974082,2.366340759843707
10144,198604,198808,29,-0.9554793605983052,-0.9592954154041646
10145,192512,202512,1201,4690.597867964855,259.60089251596236
10146,197212,198803,184,8.924938233662994,2.612166361436141
10147,198604,201608,365,146.8806803314028,65.80181695912697
10148,198604,199103,60,-0.9908424972328783,-0.9926197311032383
10149,198604,200206,195,7.329912148939005,4.037767881070398
10150,198604,199801,142,0.29142920372425807,-0.1305229123440634
10152,198604,199004,49,-0.977941085947889,-0.981380839031267
10153,192512,198811,756,-0.6125298207203115,-0.942024412077852
10154,197212,199601,278,13.507818331518585,2.984012287929979
10155,198604,200105,182,-0.6803559701741726,-0.8042922315979181
10156,198604,199104,61,-0.9788732974553725,-0.9829986299049153
10157,198604,199612,129,4.212398872453146,2.5757187725277575
10158,201007,202512,186,1.880029217041554,0.9371634613134303
10159,198604,199005,50,-0.8481479248810913,-0.872124568320919
10160,198604,200305,206,-0.8428760191318169,-0.9068387513980473
10161,192512,199310,815,91.05506818826524,10.372623386333423
10162,197301,198102,98,-0.2935797705475762,-0.6584430062374513
10163,198604,201204,313,5.310088655492967,1.9838435609345892
10164,198604,198908,41,-0.5338993054236776,-0.5930035668547042
10165,198604,198801,22,0.1718063675255773,0.10192336030062878
10166,198604,199209,78,-0.7865169604677051,-0.8356195704096698
10167,198604,198705,14,-0.9519231100441401,-0.9537509670451145
10168,198604,198903,36,-0.7916661839967826,-0.8146629666300076
10169,198604,198708,17,0.2857128850434058,0.22277589067065104
10170,198604,200304,205,-0.965028904364168,-0.9792989379478861
10171,198604,199004,49,-0.9747899812546189,-0.9787211013227505
10172,198604,199111,68,-0.9662761759522573,-0.9733733522758026
10173,198604,199601,118,-0.8261252850051646,-0.8774768847704786
10174,198604,199302,83,-0.7639164183397895,-0.8205038875986661
10175,198604,199706,135,-0.9987947395048138,-0.9991819566944713
10176,198604,199205,74,-0.11111073864174362,-0.30772260819056313
10177,199909,200306,46,-0.867199575231411,-0.879200049108159
10178,198604,199901,154,-0.8906257698808577,-0.9275720253380239
10179,198604,199709,138,3.4405812615891556,1.9971168812710918
10180,198804,202005,386,-0.9830952839153265,-0.9923188552623523
10181,198604,199002,47,-0.9800724572178003,-0.9830615886351303
10182,198604,202005,410,70.0817551292736,29.16332269111201
10183,198604,198609,6,-0.8684209097743849,-0.8700925134614618
10184,198802,199203,50,-0.969697028540817,-0.9748309131527102
10185,198604,199910,163,3.698970947414881,2.0395246080781133
10186,198604,199003,48,0.35999981438758616,0.14971235280007306
10187,198604,199802,143,-0.7943924602749404,-0.8618276694126835
10188,192512,197806,631,28.476956227411513,7.13781000143263
10189,197212,198801,182,6.0366978859632985,1.5787034603703054
10190,198604,199112,69,-0.9904032483710078,-0.9924283787002585
10191,198604,199002,47,-0.736841431126362,-0.7763152164574079
