horizon,horizon_months,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,terminal_reason,included_in_summary,nominal_ret,real_ret
30y,360,1,91851,200703,203702,200811,21,21,delisted,True,0.08513281656827609,0.03954114709494805
30y,360,1,91854,200703,203702,202110,176,176,delisted,True,0.43851480976202883,0.05838541585736534
30y,360,1,91855,198503,201502,201502,360,360,complete,True,32.6165119136511,14.181151587184072
30y,360,2,91855,201503,204502,202512,130,130,sample_end,False,0.2778827969443729,-0.07439128705593201
30y,360,1,91859,200703,203702,201811,141,141,delisted,True,-0.9340184783170516,-0.9467253364076845
30y,360,1,91860,200703,203702,200901,23,23,delisted,True,0.07962830062400483,0.040547681793785095
30y,360,1,91863,198501,201412,198802,38,38,delisted,True,-0.8988093280924818,-0.9081432952425719
30y,360,1,91871,198411,201410,199611,145,145,delisted,True,-0.7249996692589303,-0.8174178131965025
30y,360,1,91883,200703,203702,201604,110,110,delisted,True,4.341790071866791,3.543382664223971
30y,360,1,91884,200703,203702,201103,49,49,delisted,True,-0.5415376542471402,-0.5825017234727861
30y,360,1,91885,200703,203702,200902,24,24,delisted,True,0.07162405446167264,0.027722380488283793
30y,360,1,91887,200703,203702,201210,68,68,delisted,True,-0.2858306468008365,-0.37171300260668394
30y,360,1,91888,200703,203702,201504,98,98,delisted,True,0.7392254903471189,0.49591666611286955
30y,360,1,91889,200703,203702,201110,56,56,delisted,True,-0.8682354371781461,-0.8815741979134123
30y,360,1,91890,198506,201505,198811,42,42,delisted,True,2.2211142700127002,1.8730304336854737
30y,360,1,91891,200703,203702,201401,83,83,delisted,True,0.6640948524009034,0.44771329222278067
30y,360,1,91892,200703,203702,201306,76,76,delisted,True,-0.783710361402254,-0.8115024091465617
30y,360,1,91893,200703,203702,202006,160,160,delisted,True,-0.9867333948150276,-0.9895275966937479
30y,360,1,91894,200703,203702,200901,23,23,delisted,True,-0.1400279362478608,-0.1711573910877442
30y,360,1,91895,200703,203702,202512,226,226,sample_end,False,0.09655478789325711,-0.3113835986092518
30y,360,1,91896,200703,203702,200812,22,22,delisted,True,-0.4914082960645303,-0.5076849337344782
30y,360,1,91897,200703,203702,201305,75,75,delisted,True,-0.33880943800768815,-0.4223860595186191
30y,360,1,91898,200703,203702,200909,31,31,delisted,True,-0.774840959318635,-0.7878405475848026
30y,360,1,91899,200703,203702,201309,79,79,delisted,True,3.9012214904592026,3.259674708448242
30y,360,1,91900,200703,203702,202103,169,169,delisted,True,0.015459784628982343,-0.21984141253488487
30y,360,1,91901,200703,203702,202512,226,226,sample_end,False,0.1739177171598283,-0.262801090429295
30y,360,1,91902,200703,203702,202410,212,212,delisted,True,0.2410645689408708,-0.19991940867673474
30y,360,1,91903,200703,203702,200810,20,20,delisted,True,-0.9777777231157384,-0.9791191268258406
30y,360,1,91904,200703,203702,200901,23,23,delisted,True,-0.9747474532765263,-0.9756615504268344
30y,360,1,91905,200703,203702,201712,130,130,delisted,True,-0.9781818049107239,-0.9819895722093278
30y,360,1,91906,200703,203702,201006,40,40,delisted,True,0.3422991331852401,0.2532189737031001
30y,360,1,91907,200703,203702,202512,226,226,sample_end,False,18.367493399198157,11.16243251660781
30y,360,1,91908,200703,203702,201910,152,152,delisted,True,0.7398178274470701,0.3757856266873352
30y,360,1,91909,200703,203702,202205,183,183,delisted,True,-0.7505839790295638,-0.8263535584904216
30y,360,1,91910,200703,203702,202512,226,226,sample_end,False,-0.2093476707463472,-0.5034847617893365
30y,360,1,91911,200703,203702,201311,81,81,delisted,True,-0.20677031653467393,-0.3074057871909439
30y,360,1,91912,200703,203702,201102,48,48,delisted,True,-0.992892841799413,-0.993464763322687
30y,360,1,91913,200703,203702,201211,69,69,delisted,True,-0.4887124564998382,-0.5480559327677192
30y,360,1,91915,200704,203703,202512,225,225,sample_end,False,1.0789691471286318,0.3177441501114644
30y,360,1,91919,198507,201506,199501,115,115,delisted,True,-0.9199429797142817,-0.9426870566683747
30y,360,1,91926,200705,203704,202512,224,224,sample_end,False,2.8753659005341183,1.4719279244829648
30y,360,1,91927,198508,201507,198904,45,45,delisted,True,0.3691261217771158,0.19895853718580936
30y,360,1,91928,200704,203703,202512,225,225,sample_end,False,-0.7347192655011785,-0.831853139087751
30y,360,1,91929,200704,203703,202512,225,225,sample_end,False,0.6974444220501577,0.07591661972727404
30y,360,1,91935,198512,201511,198707,20,20,delisted,True,-0.35443013373518084,-0.3816597941751736
30y,360,1,91936,200704,203703,200905,26,26,delisted,True,0.08575178283045659,0.042820478234774084
30y,360,1,91937,200704,203703,202512,225,225,sample_end,False,4.7324946317752286,2.6335129249033478
30y,360,1,91940,200704,203703,200903,24,24,delisted,True,0.1135167639524357,0.07525465925668384
30y,360,1,91941,200704,203703,200908,29,29,delisted,True,0.09430056839341949,0.04139911574639932
30y,360,1,91942,200704,203703,201311,80,80,delisted,True,-0.37516372803895504,-0.4493417388807668
30y,360,1,91943,198510,201509,199004,55,55,delisted,True,-0.8332530536659232,-0.8599015183244334
30y,360,1,91946,200704,203703,200907,28,28,delisted,True,-0.978829298646906,-0.9798075604110243
30y,360,1,91951,198412,201411,198707,32,32,delisted,True,2.199998098998087,1.9609824237653664
30y,360,1,91954,200704,203703,201906,147,147,delisted,True,-0.8996655877463229,-0.9195422546120515
30y,360,1,91955,200704,203703,201012,45,45,delisted,True,-0.9774543471187859,-0.9788717116977385
30y,360,1,91956,200704,203703,201503,96,96,delisted,True,0.2426677402976649,0.0809970983154269
30y,360,1,91957,200704,203703,201204,61,61,delisted,True,-0.9215600836887254,-0.9299756228770419
30y,360,1,91958,200704,203703,200803,12,12,delisted,True,-0.8112886821398797,-0.8184482215996782
30y,360,1,91959,200704,203703,202506,219,219,delisted,True,1.5096431491546833,0.5980875023216445
30y,360,1,91961,200704,203703,200801,10,10,delisted,True,-0.9333332466796272,-0.9351333437612289
30y,360,1,91962,200704,203703,200803,12,12,delisted,True,-0.9160305145714084,-0.9192162421216267
30y,360,1,91963,200704,203703,201110,55,55,delisted,True,-0.9788237426937528,-0.9807897533766605
30y,360,1,91964,200704,203703,202512,225,225,sample_end,False,-0.9999159196427116,-0.9999467060879142
30y,360,1,91965,200704,203703,201803,132,132,delisted,True,-0.9983930824498506,-0.9986773970170757
30y,360,1,91967,200704,203703,201704,121,121,delisted,True,-0.4979157033233872,-0.5782495193217172
30y,360,1,91968,200704,203703,202512,225,225,sample_end,False,1.309309494986627,0.46374422247604796
30y,360,1,91969,200704,203703,201303,72,72,delisted,True,-0.9900246411712413,-0.9911976960239073
30y,360,1,91970,198508,201507,199812,161,161,delisted,True,9.276000514906636,5.7587117480594054
30y,360,1,91971,200704,203703,201112,57,57,delisted,True,27.269065138070793,24.729669517528727
30y,360,1,91972,199202,202201,199509,44,44,delisted,True,-0.9476744746459628,-0.952831886087516
30y,360,1,91973,200705,203704,202101,165,165,delisted,True,-0.6265297575054964,-0.7048868074882302
30y,360,1,91975,200705,203704,202512,224,224,sample_end,False,3.683118483467487,1.987158283905547
30y,360,1,91976,200705,203704,201502,94,94,delisted,True,-0.8181821632328306,-0.8398882641602666
30y,360,1,91977,200705,203704,202512,224,224,sample_end,False,0.18405454379063602,-0.24474293111171574
30y,360,1,91979,200705,203704,202110,174,174,delisted,True,2.8732987432784087,1.894586734236165
30y,360,1,91980,200705,203704,200902,22,22,delisted,True,0.07720519448089203,0.04931978764238387
30y,360,1,91982,200705,203704,200905,25,25,delisted,True,0.07915906212299295,0.043048491231588715
30y,360,1,91983,200705,203704,202210,186,186,delisted,True,9.796510514483897,6.488419001059761
30y,360,1,91984,200705,203704,201306,74,74,delisted,True,-0.9977598661565218,-0.99801701184799
30y,360,1,91985,200705,203704,201607,111,111,delisted,True,-0.9897540952538151,-0.9911994393820143
30y,360,1,91986,198508,201507,198710,27,27,delisted,True,-0.7684218777919553,-0.7834855023935193
30y,360,1,91987,200705,203704,200901,21,21,delisted,True,0.05775515775369855,0.035497227507847784
30y,360,1,91994,198510,201509,199806,153,153,delisted,True,0.31442806658407485,-0.12667141342910937
30y,360,1,92006,198512,201511,198905,42,42,delisted,True,-0.954081627584846,-0.9595710614438466
30y,360,1,92009,200705,203704,201103,47,47,delisted,True,-0.7280004168827456,-0.7484088754476661
30y,360,1,92010,200705,203704,202110,174,174,delisted,True,-0.02662725489399964,-0.27258080974510746
30y,360,1,92012,200705,203704,200903,23,23,delisted,True,-0.826666436432813,-0.8315630857681735
30y,360,1,92013,200705,203704,200809,17,17,delisted,True,-0.6409539134502349,-0.660783396836882
30y,360,1,92014,198501,201412,198711,35,35,delisted,True,-0.32000085553078683,-0.3795155120224596
30y,360,1,92015,200705,203704,201109,53,53,delisted,True,-0.9823529041724405,-0.9839231751757179
30y,360,1,92018,200705,203704,201204,60,60,delisted,True,0.22463075288399947,0.10016375087955565
30y,360,1,92020,200705,203704,202102,166,166,delisted,True,-0.9501321735434934,-0.9608093876046145
30y,360,1,92021,200705,203704,201602,106,106,delisted,True,2.246355660957079,1.8299898154021874
30y,360,1,92022,198505,201504,199201,81,81,delisted,True,-0.9629630062170577,-0.9713305240014733
30y,360,1,92028,200705,203704,200903,23,23,delisted,True,0.06622482949121666,0.036104124676597626
30y,360,1,92029,200705,203704,202512,224,224,sample_end,False,2.776646400833148,1.408959034766466
30y,360,1,92030,200705,203704,200909,29,29,delisted,True,-0.9529780802224923,-0.954996176219685
30y,360,1,92031,200705,203704,201204,60,60,delisted,True,-0.9398762428859625,-0.9459870022145227
30y,360,1,92032,200705,203704,202302,190,190,delisted,True,-0.9793750347719123,-0.9858290775407336
30y,360,1,92033,200705,203704,201201,57,57,delisted,True,-0.9932164986700457,-0.9938137269202023
30y,360,1,92034,200705,203704,201806,134,134,delisted,True,4.258366064440856,3.3133004437492293
30y,360,1,92035,200705,203704,202512,224,224,sample_end,False,-0.8255816172166579,-0.8887460740453238
30y,360,1,92036,200705,203704,201602,106,106,delisted,True,-0.9842996093811331,-0.9863132847446141
30y,360,1,92037,200705,203704,200811,19,19,delisted,True,-0.9862790570296932,-0.9866488458893142
30y,360,1,92038,200705,203704,201707,123,123,delisted,True,-0.7542569270009409,-0.792491836996783
30y,360,1,92039,200705,203704,201102,46,46,delisted,True,-0.2247392317736876,-0.27591557147527357
30y,360,1,92040,200705,203704,202512,224,224,sample_end,False,-0.013175403531133667,-0.37054736528444376
30y,360,1,92041,200705,203704,202512,224,224,sample_end,False,-0.3932618930493528,-0.6129880615369703
30y,360,1,92042,200705,203704,201010,42,42,delisted,True,-0.9421486897790945,-0.9453257228824287
30y,360,1,92043,200705,203704,202512,224,224,sample_end,False,10.482336618105196,6.324084809822895
30y,360,1,92044,200705,203704,201810,138,138,delisted,True,9.774062274889733,7.806369188444181
30y,360,1,92045,200705,203704,201002,34,34,delisted,True,0.15266026984460246,0.09926076643034443
30y,360,1,92046,200705,203704,201205,61,61,delisted,True,-0.9643804770937612,-0.9679631208375452
30y,360,1,92047,200705,203704,201102,46,46,delisted,True,-0.860294446591165,-0.8695166582036603
30y,360,1,92048,200705,203704,201008,40,40,delisted,True,-0.9623399156605481,-0.964343052910675
30y,360,1,92049,198510,201509,198804,31,31,delisted,True,1.3731405760944355,1.1948003790864838
30y,360,1,92050,200705,203704,202512,224,224,sample_end,False,16.80954418552136,10.359936254905863
30y,360,1,92051,200705,203704,201102,46,46,delisted,True,-0.186272827313117,-0.23998840266605304
30y,360,1,92052,200705,203704,202512,224,224,sample_end,False,-0.46604433287268276,-0.6594128250377518
30y,360,1,92053,200705,203704,201105,49,49,delisted,True,-0.8067929048651117,-0.8232642962401916
30y,360,1,92054,200705,203704,201611,115,115,delisted,True,-0.9980013476461524,-0.9982883103108713
30y,360,1,92055,200705,203704,200805,13,13,delisted,True,1.0892215878211289,0.993730850427643
30y,360,1,92057,198412,201411,199807,164,164,delisted,True,-0.9554795173285761,-0.9712744679822246
30y,360,1,92065,198511,201510,198711,25,25,delisted,True,1.49056337841888,1.3459639448365004
30y,360,1,92073,198508,201507,200705,262,262,delisted,True,9.319541501728395,4.350873371266584
30y,360,1,92081,198511,201510,198811,37,37,delisted,True,-0.9744897532922976,-0.9769495942050935
30y,360,1,92086,200706,203705,200904,23,23,delisted,True,-0.9664232404235995,-0.9672640765525526
30y,360,1,92087,200706,203705,201209,64,64,delisted,True,-0.19849938929635091,-0.2799181659790385
30y,360,1,92088,200706,203705,201210,65,65,delisted,True,-0.9470586943422088,-0.9524181212524164
30y,360,1,92089,200706,203705,202512,223,223,sample_end,False,-0.27971944012021877,-0.5378969912452662
30y,360,1,92091,200706,203705,202512,223,223,sample_end,False,-0.999867167172002,-0.9999147798054003
30y,360,1,92092,200706,203705,200906,25,25,delisted,True,0.3378753271200452,0.2895378176772414
30y,360,1,92093,200706,203705,201705,120,120,delisted,True,-0.7328074619968105,-0.7730206851921764
30y,360,1,92094,200706,203705,201512,103,103,delisted,True,-0.6474830701292809,-0.690145778585255
30y,360,1,92095,200706,203705,202501,212,212,delisted,True,-0.6640424997341563,-0.7801323875793861
30y,360,1,92096,200706,203705,202512,223,223,sample_end,False,8.58826873476495,5.1514471969413425
30y,360,1,92097,200706,203705,202408,207,207,delisted,True,-0.9913323021635364,-0.9942756122053623
30y,360,1,92098,200706,203705,200909,28,28,delisted,True,-0.7377043709432153,-0.747504219212454
30y,360,1,92099,200706,203705,201009,40,40,delisted,True,-0.9733000200960691,-0.9745882107955666
30y,360,1,92100,198510,201509,199712,147,147,delisted,True,-0.9165197745730942,-0.9439497308509988
30y,360,1,92101,200706,203705,201506,97,97,delisted,True,-0.9534001653577757,-0.9594025024425347
30y,360,1,92102,200706,203705,202512,223,223,sample_end,False,-0.9868377463930562,-0.9915556279975448
30y,360,1,92103,200706,203705,201311,78,78,delisted,True,1.000937529520396,0.7848573271747421
30y,360,1,92104,200706,203705,200911,30,30,delisted,True,1.4618148066670664,1.365882209153067
30y,360,1,92105,200706,203705,201309,76,76,delisted,True,0.7589910186688924,0.5618013862167348
30y,360,1,92106,200706,203705,200907,26,26,delisted,True,0.06845887909880566,0.03149091931145742
30y,360,1,92107,200706,203705,200905,24,24,delisted,True,0.08022016551802369,0.05013547626064718
30y,360,1,92108,200706,203705,202512,223,223,sample_end,False,10.622480723603514,6.456515711693622
30y,360,1,92109,200706,203705,201005,36,36,delisted,True,0.3671257782645456,0.3027227736123663
30y,360,1,92111,201301,204212,202512,156,156,sample_end,False,1.3637429946602113,0.6747756710825328
30y,360,1,92112,200706,203705,201204,59,59,delisted,True,-0.9500528819953783,-0.9548688274630643
30y,360,1,92118,200706,203705,202512,223,223,sample_end,False,1.9301885916350696,0.8798910311273129
30y,360,1,92121,200707,203706,202504,214,214,delisted,True,8.092171705618044,4.906602607430913
30y,360,1,92126,200706,203705,201401,80,80,delisted,True,-0.9599266074627368,-0.9643835466214495
30y,360,1,92129,198512,201511,199705,138,138,delisted,True,4.662733742106268,2.8553277819461793
30y,360,1,92130,200706,203705,202512,223,223,sample_end,False,-0.9999939314933876,-0.9999961066904752
30y,360,1,92131,200706,203705,202512,223,223,sample_end,False,-0.9943540193681597,-0.9963777661335469
30y,360,1,92132,200706,203705,201507,98,98,delisted,True,2.3344400843057627,1.9047495266250194
30y,360,1,92137,198410,201409,199112,87,87,delisted,True,-0.9715910539804177,-0.9783688228277292
30y,360,1,92143,200706,203705,202511,222,222,delisted,True,0.8085515738768076,0.16005045078392532
30y,360,1,92144,200706,203705,201811,138,138,delisted,True,1.4435968568269777,1.0156634576307089
30y,360,1,92145,198506,201505,199206,85,85,delisted,True,3.124434151463589,2.156574782111575
30y,360,1,92146,200706,203705,201308,75,75,delisted,True,-0.5649631120369325,-0.6132831830084975
30y,360,1,92147,200706,203705,200907,26,26,delisted,True,0.055042141870296435,0.01853839218222597
30y,360,1,92150,200706,203705,201508,99,99,delisted,True,-0.9814228119355759,-0.9837937973170339
30y,360,1,92151,200706,203705,200903,22,22,delisted,True,0.0588241908132805,0.034885920530306924
30y,360,1,92153,198507,201506,199610,136,136,delisted,True,0.6754775253105154,0.13885901278213209
30y,360,1,92154,200706,203705,201805,132,132,delisted,True,-0.9837142597295204,-0.9865422619432059
30y,360,1,92155,200706,203705,201902,141,141,delisted,True,-0.9957999933383744,-0.9965456317650728
30y,360,1,92156,200707,203706,201412,90,90,delisted,True,1.9227518414265372,1.5939964045844777
30y,360,1,92157,200707,203706,202512,222,222,sample_end,False,7.22735976011135,4.291037216041783
30y,360,1,92158,200707,203706,200906,24,24,delisted,True,0.09286738747306034,0.05591541473012951
30y,360,1,92159,200707,203706,200906,24,24,delisted,True,-0.3122419624268712,-0.33549639983569224
30y,360,1,92161,198411,201410,199907,177,177,delisted,True,-0.6568109181315678,-0.783216494776569
30y,360,1,92172,200707,203706,202512,222,222,sample_end,False,-0.884328289333933,-0.9256112113943716
30y,360,1,92174,200707,203706,202007,157,157,delisted,True,2.0554413537914438,1.4575512179811616
30y,360,1,92175,200707,203706,200905,23,23,delisted,True,0.044143476112118885,0.01750477153676111
30y,360,1,92177,200707,203706,201701,115,115,delisted,True,-0.962914224067343,-0.968173663602775
30y,360,1,92178,200707,203706,201305,71,71,delisted,True,-0.9479165894200701,-0.95340452568264
30y,360,1,92179,200707,203706,200903,21,21,delisted,True,0.08344478198239913,0.06149665771138957
30y,360,1,92180,198506,201505,198805,36,36,delisted,True,-0.9856114621913047,-0.9868605097287403
30y,360,1,92181,200707,203706,202508,218,218,delisted,True,1.2235350113268453,0.4303056286901321
30y,360,1,92182,200707,203706,201010,40,40,delisted,True,0.5503205164483838,0.4772315778714522
